,kic,hsig1,htau1,hexp1,hsig2,htau2,hexp2,hsig3,htau3,hexp3,numax,width,height,white,hsig1_err,htau1_err,hexp1_err,hsig2_err,htau2_err,hexp2_err,hsig3_err,htau3_err,hexp3_err,numax_err,width_err,height_err,white_err
0,10297313,1072.1193082686152,0.03747323325939622,5.1311321975403565,214.6283195823793,0.010183328177298149,4.874853974253587,13690.970623363348,1.1259563743189378,2.613388534704282,103.1743916825044,36.46109215056121,5.360205402385893,21.22151319935662,36.27147313110402,0.0010690241865187213,2.5813961371918634,12.503607958432212,0.00018438574213734855,2.3306859122410954,2443.097224097793,0.08759421191465243,1.0070169788384729,0.6609193262474202,1.4433197470695245,0.03501803901687445,0.36851615856712977
1,10552202,10718.784385811648,0.10297364359106098,4.760127389908562,1979.073775384624,0.02693530046423642,5.17595024910693,25944.07874408419,2.2192304937190483,2.632657799885872,39.26460191168562,10.950640485811816,8.017203096909986,23.22914906014277,525.1615281034269,0.003789511102987057,2.126292618139752,132.87609229952042,0.00045170097368040966,2.2429736873606,12604.474403736323,0.5053301876422517,1.0951410889119806,0.2110720510884816,0.3873560065936985,0.05159053635429259,0.1915563958129964
2,2973894,25114.793113240117,0.12031377356050862,4.456250762398423,5402.802589661917,0.03321682433729636,5.207990835860506,30112.634478076117,1.1665714705795194,2.5968488009522286,28.050943175309552,10.92282143552511,8.858245140493977,29.76057329798364,2338.531046432637,0.010418234576959298,2.0435001857559825,848.3998595605452,0.0013554735684764279,2.591166961433073,12921.72524131888,0.6246551197745212,1.1223275977956233,0.3585325635576008,0.6715909413021127,0.0670700286487985,0.34340991209189303
3,9534934,10132.04009392699,0.08353095633778779,4.955671929134724,2497.0103246286058,0.02296648273417291,5.447259570474968,23436.016590747127,1.201469026155778,2.5188595010104646,46.710569435577746,13.96140710074718,8.173901115404217,18.341154405044392,527.3641755729111,0.0032166804293235103,2.2088157523713337,160.6496304906081,0.0003594053446544446,2.032401667737904,10403.925928116996,0.2975219783528285,1.1611597552378428,0.21061700053285184,0.4935209245694604,0.03457056906369151,0.16968815130891454
4,7811522,34530.543473611186,0.1411366411620676,4.750362011345129,7809.434429503957,0.039159713796893286,5.133536374821847,38752.80066542142,2.1485336206611816,2.3986539173243084,26.823465635424427,8.714018629725235,9.456956139179804,37.303014621559,1900.932632359164,0.006732909701863449,2.1274678383303867,659.2778779153331,0.0008504602134503253,2.4131721662100274,18772.235645210963,0.36684292416853703,1.2091253967647309,0.15912719441706286,0.32089254513109816,0.052209095936771366,0.266783873478982
5,7345200,26037.200757770825,0.09751541806999628,5.075566508835892,3809.874905782912,0.029679104422476982,5.1207395396257045,29849.318459907143,0.8684683306036797,2.512092362096441,30.437227953232142,13.24732006331836,8.974366790590445,29.159302723031807,1436.8496094342838,0.004825804602059445,2.3222601388553796,947.1185096540477,0.0018590409762987805,2.036323938976539,11102.510947034887,0.17789112734429027,1.2023884120636652,0.27529141949781244,0.5747871387837784,0.05311666651722883,0.23658343808958066
6,9839246,9217.425140264091,0.07740856477297815,4.935020704631096,1939.5679488011442,0.02318793052584704,4.65607013925429,30945.303985481147,0.9868691690270248,2.46483540402356,43.8905536472912,17.750528438811948,7.842809316565738,18.42981088410581,387.77845928628096,0.0030976502991220483,2.341142706948523,234.5275913475955,0.0007024872423275629,2.314391634621048,7868.144400108844,0.1053919768531533,1.164414414949887,0.3688377435167172,0.6422351927886656,0.03781451158726736,0.18516140658871544
7,2569945,26989.930941897714,0.106240545034122,4.862438724938746,5775.610886546828,0.03187504679309633,5.097164363179538,53232.515768416466,0.7789544609825515,2.341074741566717,30.791241243276602,15.077805231675509,8.807638524166627,264.62462750360254,1635.2823602047495,0.005210307337451047,2.387817458126431,796.6622831108673,0.0011092531381664396,2.3543215161546804,5117.105291457873,0.05448125683930145,1.053771713187364,0.3942960762224013,0.645371399904333,0.04887047581850632,1.9109606542334605
8,9027871,9462.521842803024,0.0809198350946718,4.103964218648262,2011.4569688839035,0.02450168186916037,4.71385089094662,30227.931210755323,0.9814993593706212,2.540228905871358,42.86741932351286,16.827275966783912,7.7183548308036825,19.814431219385906,439.57339055225344,0.0030516042110528005,1.6919034068492804,210.95092666391326,0.0006237731441197026,2.3915405120490125,8566.74340741784,0.14032794639355675,1.225031310326041,0.36316627017037534,0.673680289033871,0.045182832763127234,0.1823773651172548
9,9336090,16360.069326572782,0.08962203274944501,5.583012864693872,2874.4001219981865,0.02791868486947541,5.139800312202039,29061.315571100888,0.7893338359411016,2.4520290387076518,32.707915339124995,12.408523493886756,8.73755554067866,26.323592110397392,856.1738013465234,0.004128106875166201,2.0535172000951505,468.75094064495283,0.0011800417594200767,2.1802422067084124,8062.654618316106,0.06671535371184907,1.039371367997915,0.1863973531768128,0.4307077944175014,0.044134108869414525,0.2419092316175542
10,5374118,3188.974533988265,0.05462542896362985,5.748559025049572,672.142515687732,0.016921393298109974,4.7881751747578525,21534.974900839254,0.99309395482555,2.6032296628513585,61.075488841366216,23.10185823475844,6.161203590157252,14.28357848477081,137.6810923095704,0.00229016248303038,1.8961107557815708,63.38028791363601,0.00043665329851626976,2.3005964634621274,5490.58622881444,0.08618965432449742,1.163747820651433,0.7507255675657144,1.2585769955716999,0.0532970149897526,0.20797997981754726
11,1162746,26456.23576929001,0.10932762380751727,4.927446165121482,6803.0466522055185,0.03545472203734353,4.890231957453858,54152.32651362068,0.8612551293407761,2.7807145212769817,27.603658968211608,10.902797497922649,9.122561597046989,41.25113135477336,1700.09670312193,0.005803862816134943,2.273260784168881,947.309996141973,0.0012033923067466612,2.2206238765622968,10395.39995341077,0.11358004403625464,1.0204049279832037,0.22072689117762925,0.4431261915630556,0.0458039327552249,0.3104439476561027
