Inference for Stan model: anon_model_893ae0f30707a4f59ccad73c820dc14f.
4 chains, each with iter=60000; warmup=30000; thin=1; 
post-warmup draws per chain=30000, total post-warmup draws=120000.

              mean se_mean     sd   2.5%    25%    50%    75%  97.5%  n_eff   Rhat
phi[38]       2.13  1.4e-3   0.17    1.8   2.01   2.13   2.24   2.46  13480    1.0
phi[39]       1.81  1.8e-3    0.2   1.42   1.68   1.81   1.95   2.22  12248    1.0
phi[40]       0.29  1.8e-3   0.22  -0.14   0.15   0.29   0.44   0.72  14762    1.0
phi[41]       2.26  1.4e-3   0.15   1.97   2.16   2.26   2.36   2.57  11662    1.0
phi[42]       1.52  2.2e-3   0.27   0.99   1.34   1.52    1.7   2.05  15885    1.0
phi[43]       1.99  1.5e-3   0.19   1.61   1.86   1.99   2.11   2.36  15960    1.0
phi[44]       2.08  2.4e-3   0.25   1.62    1.9   2.07   2.24   2.59  10783    1.0
phi[45]       3.06    0.02   1.98  -1.37   1.79   3.32   4.61   6.05  10885    1.0
phi[46]       2.26  1.4e-3   0.15   1.97   2.16   2.26   2.36   2.57  11981    1.0
phi[47]        2.5  2.2e-3   0.24   2.01   2.35   2.51   2.66   2.96  11997    1.0
phi[48]       1.05  1.9e-3   0.22   0.61    0.9   1.05    1.2   1.48  13232    1.0
phi[49]       1.15  2.5e-3   0.27   0.63   0.97   1.14   1.33   1.69  11204    1.0
phi[50]       2.21  2.3e-3   0.24   1.73   2.05   2.21   2.36   2.67  10971    1.0
phi[51]       1.64  2.3e-3   0.23   1.18   1.48   1.64    1.8    2.1  10705    1.0
phi[52]       1.48  2.3e-3   0.27   0.99    1.3   1.46   1.64   2.07  14323    1.0
phi[53]       1.64  2.8e-3   0.35   1.02   1.39   1.62   1.87   2.35  15091    1.0
phi[54]       1.91  2.7e-3   0.26   1.38   1.74   1.91   2.09   2.42 9396.0    1.0
phi[55]       1.58  1.5e-3   0.19   1.21   1.46   1.58   1.71   1.96  16077    1.0
phi[56]       0.54  2.3e-3   0.27   0.02   0.36   0.54   0.72   1.07  13002    1.0
phi[57]       0.29  2.0e-3   0.22  -0.16   0.14   0.29   0.44   0.71  12952    1.0
phi[58]       1.14  1.9e-3   0.23   0.69   0.99   1.14   1.29   1.58  14386    1.0
G[1]          3.14  5.0e-3   0.42   2.55   2.82   3.05   3.39   4.12 6939.0    1.0
G[2]          3.15  4.9e-4   0.07   3.02    3.1   3.15    3.2    3.3  21284    1.0
G[3]          2.81  1.6e-3   0.19   2.49   2.69    2.8   2.92   3.22  12716    1.0
G[4]          4.26  6.2e-3    0.5   3.25   3.96   4.27   4.59   5.21 6670.0    1.0
G[5]          2.48     0.2   0.66   1.45   1.61    2.8    3.0   3.27   11.0   1.21
G[6]          2.49  7.9e-4    0.1    2.3   2.42   2.48   2.55   2.68  15503    1.0
G[7]          3.64  1.6e-3   0.21   3.25   3.51   3.64   3.78   4.08  16414    1.0
G[8]          2.78  5.9e-4   0.09   2.61   2.72   2.78   2.83   2.95  20531    1.0
G[9]          2.59  1.9e-3   0.19   2.29   2.46   2.56   2.69   3.04  10088    1.0
G[10]          2.7  2.2e-3   0.23   2.29   2.54   2.69   2.85   3.19  10904    1.0
G[11]         4.92  4.1e-3   0.41   4.16   4.65   4.91   5.18   5.75 9681.0    1.0
