Inference for Stan model: anon_model_36d21e616971c881d1e45dd863be4cb0.
4 chains, each with iter=12000; warmup=6000; thin=1; 
post-warmup draws per chain=6000, total post-warmup draws=24000.

                   mean se_mean     sd   2.5%    25%    50%    75%  97.5%  n_eff   Rhat
epsilon_std[50]    0.21    0.04   0.09   0.05   0.15   0.21   0.28   0.39    5.0    1.4
epsilon_std[51]   -0.01    0.02   0.08  -0.17  -0.07-9.9e-3   0.04   0.12   21.0   1.13
epsilon_std[52]   -0.03    0.02   0.08   -0.2  -0.08  -0.02   0.03   0.13   21.0   1.18
epsilon_std[53]    0.01    0.02   0.11  -0.21  -0.07   0.01   0.09   0.23   41.0   1.12
epsilon_std[54]   -0.28    0.02   0.08  -0.46  -0.34  -0.28  -0.23  -0.13   28.0   1.14
epsilon_std[55]    0.06    0.04   0.08  -0.09 4.4e-3   0.06   0.12   0.22    5.0    1.4
epsilon_std[56]    0.27    0.07   0.13   0.06   0.17   0.25   0.37   0.52    3.0   1.83
epsilon_std[57]   -0.22    0.02    0.1  -0.44  -0.28  -0.22  -0.15  -0.03   18.0   1.15
epsilon_std[58]   -0.13    0.04   0.08  -0.28  -0.19  -0.13  -0.07   0.03    5.0   1.36
epsilon_std[59]    0.01    0.01   0.12  -0.22  -0.07   0.01    0.1   0.25   99.0   1.06
epsilon_std[60]    0.17    0.04   0.08   0.02   0.11   0.16   0.22   0.34    4.0   1.59
epsilon_std[61]    0.19    0.03   0.07   0.06   0.13   0.18   0.24   0.34    5.0   1.46
epsilon_std[62]    0.12    0.06   0.12  -0.09   0.03    0.1   0.22   0.35    3.0   1.78
epsilon_std[63]    -1.2    0.02   0.16  -1.53  -1.31   -1.2  -1.09  -0.88   46.0   1.08
epsilon_std[64]     0.2    0.07   0.13  -0.03   0.11   0.18   0.31   0.44    4.0   1.76
epsilon_std[65]    0.25    0.03   0.08    0.1   0.19   0.25    0.3    0.4    6.0   1.41
epsilon_std[66]    0.17    0.04    0.1  -0.03   0.11   0.18   0.23   0.34    6.0   1.37
epsilon_std[67]   -0.29    0.02   0.09  -0.47  -0.35  -0.29  -0.23  -0.12   35.0   1.11
epsilon_std[68]   -0.01    0.01   0.07  -0.16  -0.06-9.8e-3   0.04   0.13   32.0   1.13
epsilon_std[69]    0.31    0.07   0.13   0.07   0.21   0.29   0.42   0.55    4.0   1.87
epsilon_std[70]    0.32    0.07   0.14   0.06   0.23   0.31   0.42   0.61    4.0   1.59
epsilon_std[71]    0.31    0.07   0.13   0.08   0.22   0.29   0.43   0.55    3.0   1.93
epsilon_std[72]   -0.35    0.02   0.08  -0.54   -0.4  -0.35  -0.29  -0.19   24.0   1.13
epsilon_std[73]    0.24    0.08   0.15  -0.01   0.12   0.22   0.37   0.51    4.0   1.77
epsilon_std[74]   -0.03    0.05    0.1   -0.2   -0.1  -0.03   0.03   0.17    4.0   1.56
epsilon_std[75]    0.21    0.02   0.09  -0.01   0.16   0.22   0.27   0.36   25.0   1.28
epsilon_std[76]     0.2    0.05    0.1   0.03   0.13   0.18   0.29    0.4    3.0   1.76
epsilon_std[77]   -4.14    0.05   0.29  -4.72  -4.31  -4.15  -3.96  -3.53   29.0   1.17
epsilon_std[78]    0.25    0.07   0.13   0.03   0.15   0.22   0.36   0.48    3.0   1.82
epsilon_std[79]    0.11    0.04    0.1  -0.11   0.04   0.11   0.18   0.29    8.0   1.28
epsilon_std[80]   -0.04    0.02   0.08  -0.19  -0.09  -0.05 9.8e-3   0.11   25.0   1.15
epsilon_std[81]    0.11    0.03   0.07  -0.02   0.06   0.11   0.16   0.25    5.0   1.51
epsilon_std[82]   -0.02    0.01   0.08  -0.18  -0.07  -0.01   0.03   0.13   28.0    1.1
epsilon_std[83]   -0.22    0.04    0.1  -0.42  -0.29  -0.23  -0.16  -0.03    6.0   1.27
epsilon_std[84]   -0.18    0.01   0.12   -0.4  -0.25  -0.18   -0.1   0.05   74.0   1.03
epsilon_std[85]     0.1    0.03   0.09  -0.07   0.04    0.1   0.16   0.25    9.0   1.25
epsilon_std[86]    0.12    0.03   0.09  -0.05   0.05   0.12   0.18    0.3   10.0   1.23
epsilon_std[87]    0.36    0.06   0.13   0.14   0.27   0.36   0.46    0.6    4.0   1.61
epsilon_std[88]    0.32    0.08   0.14   0.09   0.21   0.29   0.44   0.57    3.0   1.92
epsilon_std[89]    0.03    0.01   0.12  -0.22  -0.06   0.03   0.11   0.27   76.0   1.03
epsilon_std[90]    0.07    0.03   0.08  -0.07   0.02   0.07   0.12   0.22    7.0   1.33
epsilon_std[91]   -0.24    0.02   0.09  -0.42   -0.3  -0.24  -0.17  -0.08   36.0    1.1
epsilon_std[92]   -4.16    0.04   0.29  -4.76  -4.36  -4.16  -3.97  -3.61   47.0   1.07
epsilon_std[93]    0.26    0.06   0.12   0.05   0.17   0.24   0.36   0.47    4.0   1.79
epsilon_std[94]   -0.28    0.01   0.07  -0.42  -0.33  -0.28  -0.24  -0.15   42.0   1.11
epsilon_std[95]   -0.23    0.01   0.08  -0.38  -0.28  -0.23  -0.17   -0.1   35.0   1.11
epsilon_std[96]    0.23    0.03   0.07    0.1   0.19   0.24   0.28   0.37    5.0   1.44
epsilon_std[97]    0.24    0.09   0.16  -0.04   0.13   0.21   0.38   0.53    3.0   1.78
epsilon_std[98] -5.2e-3    0.02   0.08  -0.15  -0.06-3.3e-3   0.05   0.14    9.0    1.2
epsilon_std[99]   -0.02    0.02   0.06  -0.14  -0.06  -0.02   0.03   0.11   13.0   1.25
epsilon_std[100]  -0.15    0.02   0.07   -0.3   -0.2  -0.15   -0.1-9.4e-3    9.0   1.26
epsilon_std[101]   0.15    0.06    0.1  -0.03   0.08   0.13   0.24   0.34    3.0    1.9
epsilon_std[102]   0.09    0.03   0.06  -0.03   0.05   0.09   0.13   0.21    6.0   1.35
epsilon_std[103]  -0.03    0.02   0.11  -0.22   -0.1  -0.03   0.05    0.2   48.0   1.09
epsilon_std[104]  -0.03    0.02   0.09  -0.19  -0.08  -0.03   0.03   0.15   30.0   1.14
epsilon_std[105]   0.09    0.04   0.09  -0.07   0.03    0.1   0.16   0.27    5.0   1.35
epsilon_std[106]   3.27    0.03    0.2   2.89   3.13   3.26    3.4   3.69   39.0   1.12
epsilon_std[107]  -0.05    0.02   0.06  -0.16  -0.09  -0.05-2.6e-3   0.08   12.0    1.2
epsilon_std[108]   0.24    0.08   0.15  -0.03   0.14   0.23   0.36   0.53    4.0   1.78
epsilon_std[109]   0.17    0.03   0.07   0.04   0.12   0.17   0.22   0.32    6.0   1.32
epsilon_std[110] 3.8e-3    0.04   0.07  -0.11  -0.05-7.3e-3   0.05   0.14    3.0   1.66
epsilon_std[111]   0.07    0.04   0.08  -0.09   0.01   0.07   0.13   0.23    5.0   1.41
epsilon_std[112]  -0.01    0.05   0.11  -0.19   -0.1  -0.02   0.06    0.2    4.0   1.52
epsilon_std[113]   0.16    0.04   0.08   0.02    0.1   0.15   0.22   0.32    4.0   1.62
epsilon_std[114]   0.17    0.04   0.08   0.03   0.12   0.17   0.22   0.34    4.0   1.53
epsilon_std[115]   0.03    0.01   0.07  -0.13  -0.02   0.03   0.08   0.17   27.0   1.16
epsilon_std[116]   0.04    0.02   0.13  -0.18  -0.06   0.03   0.11   0.33   54.0   1.11
epsilon_std[117]  -4.15    0.04   0.26  -4.68  -4.32  -4.13  -3.97  -3.67   46.0   1.08
epsilon_std[118]   0.08    0.05   0.09  -0.07   0.01   0.07   0.15   0.26    3.0   1.68
epsilon_std[119]  -0.11    0.02   0.12  -0.33  -0.18   -0.1  -0.02   0.11   24.0   1.12
epsilon_std[120]-4.6e-3    0.02   0.08  -0.16  -0.06-2.0e-3   0.05   0.14   23.0   1.16
epsilon_std[121]  -0.38    0.02    0.1  -0.58  -0.44  -0.37  -0.31   -0.2   30.0   1.12
epsilon_std[122]   0.14    0.03   0.07   0.01   0.09   0.14   0.19   0.29    4.0   1.51
epsilon_std[123]   0.12    0.03   0.08  -0.03   0.07   0.12   0.18   0.26    5.0   1.47
epsilon_std[124]   0.12    0.04   0.08  -0.03   0.07   0.12   0.18   0.28    4.0   1.64
epsilon_std[125]   0.62    0.03   0.25   0.14   0.45   0.62    0.8   1.11   75.0   1.09
epsilon_std[126]   0.04    0.02   0.07   -0.1  -0.02   0.04    0.1   0.18   18.0   1.19
epsilon_std[127]   0.31    0.07   0.13   0.07   0.22    0.3   0.41   0.56    4.0   1.61
epsilon_std[128]  -0.02    0.02   0.08   -0.2  -0.07  -0.02   0.04   0.12   16.0   1.23
epsilon_std[129]   0.12    0.02   0.07  -0.02   0.07   0.12   0.17   0.25    9.0   1.24
epsilon_std[130]   0.24    0.08   0.14-8.1e-3   0.13   0.22   0.35   0.51    4.0   1.83
epsilon_std[131]   0.02    0.04    0.1  -0.15  -0.04   0.01   0.08   0.23    5.0   1.41
epsilon_std[132]   0.33    0.06   0.13   0.08   0.24   0.33   0.42   0.61    5.0   1.44
epsilon_std[133]   0.14    0.03   0.07-3.2e-3   0.09   0.15    0.2   0.28    8.0   1.38
epsilon_std[134]  -0.16    0.05   0.11  -0.34  -0.24  -0.17  -0.08   0.06    5.0    1.5
epsilon_std[135]  -0.07    0.05    0.1  -0.24  -0.14  -0.07 4.4e-3   0.12    4.0   1.58
epsilon_std[136]   0.02    0.04   0.07  -0.11  -0.03   0.02   0.07   0.15    4.0    1.6
epsilon_std[137]  -0.12    0.03   0.08  -0.28  -0.17  -0.11  -0.06   0.03    8.0   1.28
epsilon_std[138]   0.15    0.04    0.1  -0.05   0.09   0.15   0.21   0.37    6.0   1.41
epsilon_std[139]  -0.17    0.02   0.09  -0.34  -0.23  -0.17  -0.11-4.3e-3   31.0    1.1
epsilon_std[140]   0.33    0.03   0.09   0.18   0.27   0.33   0.39   0.51    6.0   1.34
epsilon_std[141]  -0.02    0.02   0.09  -0.18  -0.08  -0.02   0.04   0.17   30.0   1.14
epsilon_std[142]   3.27    0.03    0.2   2.91   3.13   3.26   3.41   3.68   37.0   1.13
epsilon_std[143]   0.21    0.06   0.11 9.1e-3   0.12    0.2   0.29   0.43    4.0   1.74
epsilon_std[144]   0.12    0.02   0.07  -0.01   0.07   0.11   0.16   0.27   20.0   1.12
epsilon_std[145]   0.21    0.05    0.1   0.04   0.14   0.19   0.28    0.4    4.0   1.75
epsilon_std[146]  -0.18    0.05    0.1  -0.36  -0.25  -0.19  -0.11   0.02    4.0   1.44
epsilon_std[147]  -0.01    0.05   0.11  -0.22  -0.09  -0.02   0.08    0.2    5.0   1.45
epsilon_std[148]  -0.02    0.02   0.08  -0.17  -0.07  -0.02   0.03   0.13   18.0   1.14
epsilon_std[149]    0.1    0.06   0.12  -0.14   0.01   0.09   0.18   0.32    4.0   1.58
epsilon_std[150]  -0.23    0.02    0.1  -0.42  -0.29  -0.22  -0.16  -0.04   34.0   1.12
epsilon_std[151]   0.07    0.04    0.1  -0.11-5.7e-3   0.06   0.13   0.26    5.0   1.36
epsilon_std[152]   -3.6    0.04   0.32  -4.25   -3.8   -3.6  -3.37   -3.0   66.0   1.05
epsilon_std[153]    0.2    0.04   0.08   0.05   0.14   0.19   0.27   0.37    4.0   1.65
epsilon_std[154]  -0.24    0.05   0.18   -0.6  -0.37  -0.25  -0.11   0.11   16.0   1.13
epsilon_std[155]   0.28    0.07   0.13   0.05   0.18   0.26   0.39   0.52    4.0   1.82
epsilon_std[156]  -0.03    0.03   0.09  -0.22  -0.08  -0.02   0.03   0.14   12.0   1.27
epsilon_std[157]   0.03    0.02   0.08  -0.13  -0.02   0.03   0.08   0.18   14.0    1.3
epsilon_std[158]   0.18    0.07   0.12  -0.02   0.08   0.16   0.29   0.41    3.0   1.88
epsilon_std[159]   0.14    0.04   0.08-5.7e-3   0.08   0.13   0.19   0.29    4.0   1.58
epsilon_std[160]   0.07    0.06   0.11  -0.12  -0.02   0.06   0.15   0.28    4.0   1.69
epsilon_std[161]   0.23    0.04   0.07    0.1   0.18   0.23   0.29   0.36    4.0   1.55
epsilon_std[162]    0.1    0.07   0.13  -0.11-3.2e-3   0.07   0.21   0.35    3.0   1.81
epsilon_std[163]   0.21    0.04   0.08   0.07   0.14    0.2   0.26   0.38    5.0    1.4
epsilon_std[164]   0.09    0.03   0.08  -0.05   0.04   0.09   0.14   0.25    5.0   1.38
epsilon_std[165]   0.87    0.04   0.25   0.36   0.69   0.86   1.04   1.36   42.0   1.09
epsilon_std[166]  -0.35    0.02   0.09  -0.52  -0.41  -0.35   -0.3  -0.17   29.0    1.1
epsilon_std[167] 7.9e-3    0.02   0.07  -0.13  -0.04   0.02   0.05   0.12    9.0   1.33
epsilon_std[168] 8.6e-4    0.03   0.09  -0.17  -0.06 2.0e-3   0.06   0.17   12.0   1.23
epsilon_std[169]   0.27    0.03   0.11   0.07   0.19   0.26   0.34   0.48   12.0   1.18
epsilon_std[170]  -0.16    0.03   0.08  -0.33  -0.22  -0.16   -0.1-8.3e-3    7.0   1.29
epsilon_std[171]   0.32    0.06   0.13   0.06   0.23   0.32   0.42   0.58    5.0   1.46
epsilon_std[172]   0.95    0.03   0.23   0.53   0.78   0.94    1.1   1.43   53.0   1.04
epsilon_std[173]   0.24    0.05   0.09   0.07   0.16   0.23   0.31   0.41    3.0   1.73
epsilon_std[174]   0.25    0.02    0.1   0.07   0.18   0.25   0.32   0.45   23.0   1.12
epsilon_std[175]   0.13    0.05    0.1  -0.05   0.05   0.11    0.2    0.3    3.0   1.84
epsilon_std[176]   0.26    0.04   0.09   0.08   0.19   0.25   0.32   0.47    6.0   1.37
epsilon_std[177]   0.11    0.03   0.08  -0.05   0.06   0.11   0.17   0.28    7.0   1.41
epsilon_std[178]   0.32    0.07   0.13   0.07   0.23   0.31   0.41   0.55    4.0   1.79
epsilon_std[179]   0.15    0.06   0.11  -0.04   0.06   0.14   0.23   0.37    4.0   1.47
epsilon_std[180]   0.07    0.05    0.1  -0.11-7.6e-3   0.07   0.14   0.26    4.0   1.51
epsilon_std[181]  -0.26    0.02   0.08  -0.43  -0.31  -0.26  -0.21   -0.1   14.0   1.22
epsilon_std[182]  -0.02    0.05   0.11  -0.21   -0.1  -0.02   0.07   0.19    4.0   1.48
epsilon_std[183]    0.2    0.04   0.08   0.06   0.14   0.19   0.25   0.37    4.0   1.64
epsilon_std[184]  -9.34    0.08   0.52 -10.52  -9.65  -9.33  -8.97  -8.43   47.0    1.1
epsilon_std[185]  -0.03    0.02   0.07  -0.18  -0.08  -0.03   0.01    0.1   11.0   1.22
epsilon_std[186]   0.23    0.05   0.09   0.07   0.15   0.23    0.3   0.41    3.0   1.75
epsilon_std[187]   0.25    0.03   0.09   0.08   0.19   0.25   0.32   0.43    9.0   1.25
epsilon_std[188]   0.08    0.03   0.09  -0.11   0.02   0.09   0.15   0.24    7.0   1.31
epsilon_std[189]  -0.21    0.02    0.1  -0.43  -0.27  -0.21  -0.15-9.0e-3   26.0   1.12
epsilon_std[190]  -1.18    0.02   0.16  -1.49   -1.3  -1.18  -1.05  -0.88   66.0   1.07
epsilon_std[191]  -0.06    0.01   0.08  -0.22  -0.11  -0.06-9.2e-3    0.1   42.0    1.1
epsilon_std[192]   0.09    0.07   0.13  -0.13  -0.01   0.08   0.19   0.35    4.0   1.72
epsilon_std[193]   0.13    0.01   0.07  -0.01   0.08   0.13   0.17   0.26   24.0   1.16
epsilon_std[194]  -0.23    0.03    0.1  -0.41   -0.3  -0.24  -0.16-9.1e-3   11.0   1.21
epsilon_std[195]  -0.21    0.02    0.1  -0.42  -0.28  -0.21  -0.14  -0.02   42.0   1.13
epsilon_std[196]  -0.02    0.03   0.08  -0.19  -0.07  -0.02   0.03   0.12    7.0   1.37
epsilon_std[197]   0.17    0.05   0.09   0.03    0.1   0.15   0.24   0.35    3.0   1.71
epsilon_std[198]   0.19    0.06   0.11-4.4e-4   0.11   0.17   0.27   0.39    4.0   1.73
epsilon_std[199]  -0.27    0.01   0.09  -0.44  -0.33  -0.27  -0.21   -0.1   43.0   1.05
epsilon_std[200]  -0.16    0.01    0.1  -0.35  -0.22  -0.15  -0.09   0.03   63.0   1.08
eps_std            0.28  2.3e-3   0.01   0.25   0.27   0.28   0.29    0.3   41.0   1.12
epsA              -0.06    0.04    0.1  -0.24  -0.13  -0.07   0.02   0.13    7.0   1.54
epsB               0.07    0.03   0.06  -0.04   0.03   0.08   0.12   0.19    5.0   1.64
alpha_std[1]      -0.08    0.05   0.09  -0.28  -0.14  -0.07  -0.02   0.09    4.0    1.8
alpha_std[2]      -0.15    0.05    0.1  -0.34  -0.22  -0.15  -0.09   0.03    4.0   1.69
alpha_std[3]       0.04    0.05    0.1  -0.17  -0.03   0.04   0.11   0.22    4.0   1.71
alpha_std[4]       0.24    0.04    0.1   0.05   0.17   0.25   0.32   0.44    6.0   1.33
alpha_std[5]      -0.02    0.05   0.09   -0.2  -0.08  -0.02   0.04   0.13    3.0   1.99
alpha_std[6]      -0.08    0.05   0.09  -0.26  -0.15  -0.08  -0.02   0.09    4.0   1.66
alpha_std[7]       0.12    0.04    0.1  -0.06   0.05   0.11   0.18   0.32    6.0   1.43
alpha_std[8]      -0.05    0.05   0.09  -0.23  -0.12  -0.05   0.01   0.12    4.0   1.82
alpha_std[9]    -1.9e-3    0.04   0.07  -0.14  -0.06 7.9e-3   0.05   0.13    3.0   2.99
alpha_std[10]     -0.11    0.05   0.08  -0.26  -0.17   -0.1  -0.05   0.04    3.0   2.72
alpha_std[11]      0.07    0.04   0.08  -0.08 9.8e-3   0.07   0.12   0.23    4.0   1.72
alpha_std[12]     -0.25    0.05    0.1  -0.44  -0.32  -0.25  -0.18  -0.07    3.0   1.82
alpha_std[13]     -0.08    0.05   0.09  -0.26  -0.15  -0.07  -0.02   0.09    3.0   1.92
alpha_std[14]    5.8e-3    0.05   0.09  -0.17  -0.06   0.01   0.07   0.16    3.0    1.9
alpha_std[15]      0.28    0.05   0.15   0.02   0.18   0.27   0.37   0.61    9.0   1.41
alpha_std[16]     -0.12    0.05   0.09  -0.29  -0.19  -0.11  -0.05   0.05    3.0   2.09
alpha_std[17]     -0.03    0.04   0.09  -0.19  -0.09  -0.03   0.03   0.13    4.0   1.84
alpha_std[18]      0.15    0.05   0.09  -0.03   0.09   0.16   0.21    0.3    3.0   2.03
alpha_std[19]     -0.03    0.05   0.08  -0.19  -0.09  -0.02   0.02   0.11    3.0   2.91
alpha_std[20]     -0.09    0.05    0.1  -0.29  -0.16  -0.09  -0.02   0.12    4.0   1.47
alpha_std[21]   -9.5e-3    0.04   0.07  -0.14  -0.07-4.3e-3   0.04   0.13    3.0   2.57
alpha_std[22]     -0.06    0.05   0.09  -0.23  -0.13  -0.06-3.6e-3   0.09    3.0    2.3
alpha_std[23]     -0.12    0.04   0.09  -0.31  -0.18  -0.12  -0.06   0.05    5.0   1.58
alpha_std[24]   -4.1e-3    0.04   0.07  -0.13  -0.06 3.4e-3   0.05   0.13    3.0    3.0
alpha_std[25]      0.07    0.05   0.09  -0.14 8.3e-3   0.07   0.13   0.23    4.0   1.65
alpha_std[26]     -0.03    0.05   0.09   -0.2  -0.09  -0.02   0.03   0.12    3.0   2.11
alpha_std[27]      0.25    0.04   0.16  -0.05   0.13   0.25   0.36   0.58   18.0   1.19
alpha_std[28]     -0.05    0.03   0.07  -0.19  -0.11  -0.05-2.0e-4    0.1    5.0   1.66
alpha_std[29]      0.19    0.04   0.09   0.03   0.13   0.19   0.26   0.36    5.0   1.45
alpha_std[30]     -0.13    0.05   0.09   -0.3   -0.2  -0.13  -0.07   0.03    3.0   2.07
alpha_std[31]     -0.21    0.05   0.09  -0.38  -0.27   -0.2  -0.14  -0.04    4.0   1.81
alpha_std[32]      0.16    0.04    0.1  -0.06    0.1   0.16   0.22   0.38    8.0   1.31
alpha_std[33]     -0.02    0.05   0.09  -0.19  -0.08  -0.02   0.04   0.15    3.0   2.02
alpha_std[34]      -0.1    0.05   0.09  -0.28  -0.17   -0.1  -0.04   0.07    4.0   1.91
alpha_std[35]     -4.31    0.11   0.25  -4.76  -4.51   -4.3  -4.13  -3.89    5.0   1.49
alpha_std[36]     -0.02    0.05    0.1  -0.22  -0.09  -0.02   0.05   0.18    4.0   1.54
alpha_std[37]      0.07    0.04    0.1  -0.12-2.0e-3   0.08   0.14   0.26    5.0   1.45
alpha_std[38]     -0.31    0.06   0.11  -0.55  -0.38   -0.3  -0.24  -0.13    3.0   2.05
alpha_std[39]     -0.19    0.05    0.1  -0.38  -0.24  -0.18  -0.13 6.4e-4    4.0   1.59
alpha_std[40]      0.06    0.04   0.08  -0.09 1.7e-3   0.07   0.12    0.2    3.0   2.38
alpha_std[41]     -0.06    0.04   0.07  -0.19  -0.11  -0.05-5.9e-3   0.07    3.0   3.39
alpha_std[42]     -0.04    0.04   0.07  -0.18   -0.1  -0.03   0.02   0.09    3.0   2.95
alpha_std[43]      0.24    0.04   0.08   0.09   0.19   0.25    0.3    0.4    3.0    1.9
alpha_std[44]     -0.21    0.05   0.09  -0.37  -0.27   -0.2  -0.14  -0.05    3.0   2.35
alpha_std[45]      0.02    0.05   0.11  -0.17  -0.06   0.02    0.1   0.25    4.0   1.58
alpha_std[46]      0.17    0.04   0.16  -0.07   0.06   0.14   0.24   0.56   20.0   1.19
alpha_std[47]    6.3e-3    0.05   0.09  -0.18  -0.06 6.8e-3   0.08   0.18    4.0   1.84
alpha_std[48]      0.02    0.05   0.09  -0.15  -0.04   0.02   0.08   0.18    3.0    1.9
alpha_std[49]      0.09    0.05   0.08  -0.05   0.03    0.1   0.15   0.24    3.0   2.71
alpha_std[50]      0.23    0.04   0.11   0.04   0.16   0.23    0.3   0.45    6.0   1.45
alpha_std[51]      0.15    0.05   0.11  -0.06   0.07   0.15   0.23   0.37    5.0   1.54
alpha_std[52]     -0.13    0.05   0.09   -0.3  -0.19  -0.12  -0.06   0.03    3.0   2.18
alpha_std[53]      0.15    0.03   0.13   -0.1   0.06   0.15   0.24   0.39   14.0    1.2
alpha_std[54]   -5.9e-3    0.05   0.09  -0.19  -0.07 3.5e-3   0.06   0.16    3.0   2.19
alpha_std[55]      0.06    0.05   0.08  -0.09-1.9e-3   0.06   0.12    0.2    3.0   2.46
alpha_std[56]     -0.09    0.05   0.08  -0.24  -0.15  -0.08  -0.03   0.05    3.0   2.66
alpha_std[57]     -0.07    0.04   0.08  -0.21  -0.13  -0.07  -0.01    0.1    3.0   1.95
alpha_std[58]    3.8e-3    0.05   0.08  -0.16  -0.06   0.01   0.06   0.16    3.0   2.11
alpha_std[59]      0.15    0.03   0.12  -0.09   0.07   0.15   0.23   0.41   16.0   1.19
alpha_std[60]      0.07    0.04   0.07  -0.07   0.02   0.08   0.12   0.21    3.0   2.73
alpha_std[61]      0.12    0.05   0.09  -0.04   0.05   0.11   0.17   0.32    4.0   1.62
alpha_std[62]     -0.04    0.04   0.08   -0.2   -0.1  -0.04   0.01    0.1    3.0   2.41
alpha_std[63]      1.22    0.03    0.1   1.05   1.16   1.22   1.29   1.42    8.0   1.36
alpha_std[64]     -0.05    0.04   0.07  -0.18  -0.11  -0.04 6.8e-3   0.09    3.0   2.92
alpha_std[65]      0.09    0.05   0.08  -0.06   0.03    0.1   0.14   0.23    3.0   2.59
alpha_std[66]    9.2e-3    0.05   0.08  -0.15  -0.05   0.01   0.07   0.16    3.0   2.05
alpha_std[67]     -0.01    0.05   0.09  -0.22  -0.07  -0.01   0.05   0.16    4.0   1.74
alpha_std[68]     -0.13    0.05   0.08   -0.3  -0.19  -0.13  -0.08   0.02    3.0   2.06
alpha_std[69]   -2.6e-3    0.04   0.07  -0.14  -0.06 5.3e-3   0.05   0.13    3.0   3.04
alpha_std[70]      0.06    0.04    0.1  -0.14-5.4e-3   0.06   0.13   0.26    6.0   1.34
alpha_std[71]   -3.2e-3    0.04   0.07  -0.14  -0.06 6.3e-3   0.05   0.13    3.0   3.12
alpha_std[72]     -0.04    0.05    0.1  -0.23  -0.11  -0.04   0.03   0.15    4.0   1.65
alpha_std[73]      0.15    0.04   0.09  -0.02   0.09   0.15   0.21   0.35    5.0   1.44
alpha_std[74]     -0.18    0.05   0.08  -0.34  -0.24  -0.17  -0.12  -0.03    3.0   2.54
alpha_std[75]     -0.05    0.05   0.09  -0.24  -0.12  -0.05   0.01   0.11    3.0   1.99
alpha_std[76]      0.04    0.04   0.08  -0.12  -0.02   0.04    0.1    0.2    4.0    1.8
alpha_std[77]      3.52    0.03   0.15   3.23   3.41   3.52   3.62   3.82   31.0   1.11
alpha_std[78]     -0.22    0.05   0.08  -0.37  -0.28  -0.21  -0.16  -0.07    3.0   2.61
alpha_std[79]      0.29    0.04   0.14   0.03   0.19   0.28   0.38   0.61   13.0   1.15
alpha_std[80]      0.16    0.04    0.1  -0.03   0.09   0.16   0.23   0.36    6.0   1.42
alpha_std[81]      0.12    0.04   0.08  -0.04   0.06   0.12   0.18   0.27    3.0   1.91
alpha_std[82]     -0.13    0.05   0.09   -0.3  -0.19  -0.13  -0.07   0.03    3.0   1.98
alpha_std[83]     -0.06    0.05   0.08  -0.23  -0.12  -0.06-6.0e-3   0.09    3.0   2.05
alpha_std[84]      0.02    0.05   0.13  -0.23  -0.07   0.03   0.12   0.28    8.0   1.26
alpha_std[85]      0.33    0.04   0.12   0.12   0.25   0.32    0.4   0.63   10.0   1.21
alpha_std[86]      0.27    0.04   0.12   0.04    0.2   0.27   0.35   0.51    7.0   1.24
alpha_std[87]     -0.18    0.04   0.08  -0.33  -0.24  -0.18  -0.13  -0.04    3.0   2.23
alpha_std[88]      0.03    0.04   0.07  -0.11  -0.03   0.03   0.08   0.16    3.0   2.92
alpha_std[89]      0.14    0.05   0.13   -0.1   0.05   0.13   0.22   0.41    8.0   1.25
alpha_std[90]      0.16    0.04   0.14  -0.06   0.06   0.13   0.22    0.5   13.0   1.19
alpha_std[91]      0.06    0.05   0.09  -0.13-1.8e-3   0.07   0.13   0.23    4.0   1.67
alpha_std[92]      3.52    0.03   0.15   3.23   3.42   3.51   3.62   3.82   33.0   1.12
alpha_std[93]     -0.17    0.05   0.08  -0.31  -0.23  -0.16  -0.11  -0.03    3.0   3.13
alpha_std[94]     -0.03    0.05    0.1  -0.22   -0.1  -0.04   0.02   0.18    3.0   1.75
alpha_std[95]     -0.14    0.05   0.09  -0.32   -0.2  -0.14  -0.08   0.02    3.0    2.0
alpha_std[96]      0.03    0.05   0.08  -0.13  -0.03   0.04   0.08   0.18    3.0   2.43
alpha_std[97]      0.14    0.05   0.09  -0.02   0.08   0.14    0.2   0.34    4.0   1.58
alpha_std[98]      0.05    0.04   0.08   -0.1-7.9e-3   0.05    0.1   0.19    3.0   2.53
alpha_std[99]      0.02    0.05   0.09  -0.15  -0.04   0.03   0.09   0.19    3.0   1.87
alpha_std[100]   9.5e-4    0.05   0.08  -0.16  -0.06-5.5e-4   0.06   0.16    3.0    2.2
alpha_std[101]     0.05    0.04   0.08   -0.1-4.7e-3   0.05   0.11   0.21    3.0   2.09
alpha_std[102]     0.21    0.04   0.08   0.06   0.16   0.22   0.26   0.35    3.0   2.22
alpha_std[103]    -0.14    0.04    0.1  -0.37   -0.2  -0.13  -0.07   0.04    5.0   1.49
alpha_std[104]     0.27    0.02   0.13   0.04   0.18   0.26   0.34   0.54   31.0   1.16
alpha_std[105]     -0.3    0.05   0.09  -0.48  -0.37  -0.29  -0.24  -0.12    3.0   2.33
alpha_std[106]     0.12    0.04   0.21  -0.26  -0.04   0.11   0.26   0.55   31.0    1.1
alpha_std[107]    -0.17    0.05   0.08  -0.33  -0.23  -0.16  -0.11-8.6e-3    3.0   2.26
alpha_std[108]     0.14    0.04   0.09  -0.02   0.07   0.14    0.2   0.33    6.0   1.42
alpha_std[109]    -0.04    0.05   0.08   -0.2   -0.1  -0.03   0.02   0.11    3.0   2.32
