Inference for Stan model: anon_model_36d21e616971c881d1e45dd863be4cb0.
4 chains, each with iter=15000; warmup=7500; thin=1; 
post-warmup draws per chain=7500, total post-warmup draws=30000.

                  mean se_mean     sd   2.5%    25%    50%    75%  97.5%  n_eff   Rhat
A[74]             0.03  2.2e-4 6.4e-3   0.02   0.03   0.03   0.04   0.05  835.0    1.0
A[75]             0.03  2.1e-4 6.4e-3   0.02   0.03   0.03   0.03   0.04  909.0    1.0
A[76]             0.03  3.8e-4 8.3e-3   0.01   0.02   0.03   0.03   0.04  487.0   1.01
A[77]             0.31  3.7e-4 6.9e-3   0.29    0.3   0.31   0.31   0.32  343.0   1.02
A[78]             0.02  2.7e-4 6.2e-3   0.01   0.02   0.02   0.03   0.04  540.0   1.02
A[79]             0.02  9.6e-4   0.01-2.2e-3   0.02   0.02   0.03   0.04  114.0   1.01
A[80]             0.03  3.4e-4 7.7e-3   0.02   0.02   0.03   0.03   0.05  509.0   1.01
lp__             -6113     1.0  20.47  -6154  -6127  -6113  -6099  -6073  421.0   1.01

Samples were drawn using NUTS at Thu Mar  7 19:43:46 2019.
For each parameter, n_eff is a crude measure of effective sample size,
and Rhat is the potential scale reduction factor on split chains (at 
convergence, Rhat=1).
